# name: SDSS g
# kind: filter
# channel: blue green
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
938,2.14e-05
938.5,2.13e-05
939,2.12e-05
939.5,2.14e-05
940,2.16e-05
940.5,2.19e-05
941,2.23e-05
941.5,2.28e-05
942,2.33e-05
942.5,2.44e-05
943,2.54e-05
943.5,2.69e-05
944,2.84e-05
944.5,3.05e-05
945,3.26e-05
945.5,3.46e-05
946,3.67e-05
946.5,3.9e-05
947,4.13e-05
947.5,4.39e-05
948,4.64e-05
948.5,4.71e-05
949,4.78e-05
949.5,4.74e-05
950,4.7e-05
950.5,4.48e-05
951,4.25e-05
951.5,3.96e-05
952,3.66e-05
952.5,3.32e-05
953,2.98e-05
953.5,2.69e-05
954,2.4e-05
954.5,2.14e-05
955,1.88e-05
955.5,1.69e-05
956,1.5e-05
956.5,1.37e-05
957,1.23e-05
957.5,1.11e-05
958,9.91e-06
958.5,9.18e-06
959,8.45e-06
959.5,7.96e-06
960,7.47e-06
960.5,7.41e-06
961,7.35e-06
961.5,7.05e-06
962,6.76e-06
962.5,6.54e-06
963,6.32e-06
963.5,5.82e-06
964,5.33e-06
964.5,5.45e-06
965,5.57e-06
965.5,5.77e-06
966,5.96e-06
966.5,5.76e-06
967,5.56e-06
967.5,5.47e-06
968,5.38e-06
968.5,5.32e-06
969,5.25e-06
969.5,5.39e-06
970,5.53e-06
970.5,5.86e-06
971,6.2e-06
971.5,6.59e-06
972,6.99e-06
972.5,7.2e-06
973,7.42e-06
973.5,8.03e-06
974,8.63e-06
974.5,9.01e-06
975,9.39e-06
975.5,9.97e-06
976,1.05e-05
976.5,1.07e-05
977,1.09e-05
977.5,1.14e-05
978,1.18e-05
978.5,1.21e-05
979,1.24e-05
979.5,1.22e-05
980,1.19e-05
980.5,1.2e-05
981,1.2e-05
981.5,1.17e-05
982,1.14e-05
982.5,1.08e-05
983,1.02e-05
983.5,1e-05
984,9.84e-06
984.5,9.19e-06
985,8.54e-06
985.5,8.05e-06
986,7.56e-06
986.5,7.14e-06
987,6.72e-06
987.5,6.69e-06
988,6.65e-06
988.5,6.31e-06
989,5.97e-06
989.5,6.09e-06
990,6.2e-06
990.5,5.93e-06
991,5.67e-06
991.5,5.49e-06
992,5.32e-06
992.5,5.22e-06
993,5.13e-06
993.5,5.2e-06
994,5.26e-06
994.5,5.36e-06
995,5.47e-06
995.5,5.9e-06
996,6.33e-06
996.5,6.23e-06
997,6.14e-06
997.5,6.76e-06
998,7.37e-06
998.5,7.8e-06
