# name: Star, type A0(v)
# kind: white_reference
# channel: 
# manufacturer: A. Pickles (A.J. Pickles, PASP 110,863, 1998)
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/wb_refs/Star_a0v.json
# origin: https://www.eso.org/sci/facilities/paranal/decommissioned/isaac/tools/lib.html
# license: GPL-3.0-or-later
wavelength_nm,value
946.5,0.22182
947,0.223775
947.5,0.221596
948,0.214485
948.5,0.212963
949,0.218806
949.5,0.214117
950,0.20499
950.5,0.205921
951,0.210033
951.5,0.205195
952,0.188097
952.5,0.180081
953,0.177512
953.5,0.179283
954,0.172703
954.5,0.164942
955,0.168364
955.5,0.175767
956,0.179106
956.5,0.190175
957,0.196482
957.5,0.205022
958,0.209433
958.5,0.20944
959,0.21017
959.5,0.20354
960,0.213078
960.5,0.211576
961,0.211642
961.5,0.212166
962,0.207939
962.5,0.208837
963,0.212405
963.5,0.213805
964,0.213752
964.5,0.21212
965,0.214383
965.5,0.21496
966,0.210843
966.5,0.210143
967,0.211318
967.5,0.216211
968,0.212783
968.5,0.215762
969,0.214026
969.5,0.21189
970,0.210853
970.5,0.209639
971,0.21173
971.5,0.213149
972,0.210439
972.5,0.207201
973,0.202945
973.5,0.204475
974,0.203321
974.5,0.20523
975,0.20523
975.5,0.209753
976,0.211071
976.5,0.207982
977,0.21129
977.5,0.21149
978,0.207655
978.5,0.208044
979,0.20589
979.5,0.206898
980,0.208006
980.5,0.212538
981,0.211901
981.5,0.206509
982,0.206125
982.5,0.205469
983,0.208315
983.5,0.202143
984,0.209274
984.5,0.210149
985,0.20665
985.5,0.204388
986,0.20398
986.5,0.203672
987,0.207104
987.5,0.207786
988,0.203337
988.5,0.200196
989,0.199245
989.5,0.198569
990,0.199893
990.5,0.193942
991,0.19448
991.5,0.199013
992,0.196895
992.5,0.199583
993,0.200535
993.5,0.199916
994,0.199683
994.5,0.192748
995,0.188488
995.5,0.185139
996,0.188144
996.5,0.184994
997,0.18761
997.5,0.189416
998,0.186516
998.5,0.191154
999,0.182692
999.5,0.182245
1000,0.178647
1000.5,0.17732
1001,0.17004
1001.5,0.166144
1002,0.159202
1002.5,0.161064
1003,0.154773
1003.5,0.155553
1004,0.148779
1004.5,0.14459
1005,0.145691
1005.5,0.153829
1006,0.150342
1006.5,0.157244
1007,0.164504
1007.5,0.168632
1008,0.16971
1008.5,0.171018
1009,0.175074
1009.5,0.17414
1010,0.176636
1010.5,0.181357
1011,0.180568
1011.5,0.179481
1012,0.179657
1012.5,0.176616
1013,0.180016
1013.5,0.174641
1014,0.177958
1014.5,0.17873
1015,0.179911
1015.5,0.180808
1016,0.180727
1016.5,0.17923
1017,0.176907
1017.5,0.174602
1018,0.17316
1018.5,0.17318
1019,0.174281
1019.5,0.175837
1020,0.177221
1020.5,0.177931
1021,0.177964
1021.5,0.177442
1022,0.176487
1022.5,0.175265
1023,0.174121
1023.5,0.173444
1024,0.173625
1024.5,0.174867
1025,0.176621
1025.5,0.178155
1026,0.178735
1026.5,0.177859
1027,0.175955
1027.5,0.173681
1028,0.171697
1028.5,0.170493
1029,0.169885
1029.5,0.169519
1030,0.169042
1030.5,0.168212
1031,0.167231
1031.5,0.166412
1032,0.166069
1032.5,0.16637
1033,0.166911
1033.5,0.167142
1034,0.166515
1034.5,0.164721
1035,0.162409
1035.5,0.16047
1036,0.159793
1036.5,0.160927
1037,0.163048
1037.5,0.164994
1038,0.1656
1038.5,0.164079
1039,0.16115
1039.5,0.157909
1040,0.155452
1040.5,0.154595
1041,0.155038
1041.5,0.156204
1042,0.157513
1042.5,0.15848
1043,0.158998
1043.5,0.159052
1044,0.158627
1044.5,0.157762
1045,0.156711
1045.5,0.155778
1046,0.15527
1046.5,0.155384
1047,0.155878
1047.5,0.156402
1048,0.156605
1048.5,0.156243
1049,0.155495
1049.5,0.154643
1050,0.153973
